GW,date,result,Home/Away,xG,scored,xGA,conceded,xpts,pts,npxG,npxGA,ppda,ppda_allowed,ppda_coef,oppda_coef,deep,deep_allowed,npxGD
16,2014-12-13 15:00:00,l,h,0.360608,0,1.13411,1,0.5943,0,0.360608,1.13411,"{'att': 310, 'def': 32}","{'att': 166, 'def': 20}",9.6875,8.3,4,8,-0.7735019999999999
17,2014-12-20 15:00:00,l,a,0.659983,0,1.45134,2,0.6574,0,0.659983,1.45134,"{'att': 189, 'def': 33}","{'att': 163, 'def': 18}",5.7272727272727275,9.055555555555555,11,9,-0.7913570000000001
18,2014-12-26 15:00:00,l,h,1.47301,1,1.35719,2,1.4261,0,1.47301,1.35719,"{'att': 255, 'def': 25}","{'att': 221, 'def': 24}",10.2,9.208333333333334,9,5,0.11582000000000003
19,2014-12-28 15:00:00,w,a,0.180127,1,1.72314,0,0.2403,3,0.180127,1.72314,"{'att': 298, 'def': 27}","{'att': 179, 'def': 22}",11.037037037037036,8.136363636363637,0,5,-1.543013
20,2015-01-01 15:00:00,d,a,1.09438,2,2.38944,2,0.47940000000000005,1,1.09438,0.867099,"{'att': 286, 'def': 20}","{'att': 132, 'def': 19}",14.3,6.947368421052632,5,10,0.22728099999999996
21,2015-01-10 15:00:00,w,h,2.36522,1,0.606149,0,2.6117,3,2.36522,0.606149,"{'att': 304, 'def': 44}","{'att': 120, 'def': 19}",6.909090909090909,6.315789473684211,5,8,1.7590709999999998
22,2015-01-17 15:00:00,l,h,0.382481,0,0.715634,1,0.9495,0,0.382481,0.715634,"{'att': 226, 'def': 27}","{'att': 188, 'def': 16}",8.37037037037037,11.75,2,5,-0.333153
23,2015-01-31 15:00:00,l,a,0.380882,1,1.7369,3,0.3053,0,0.380882,1.7369,"{'att': 416, 'def': 27}","{'att': 98, 'def': 21}",15.407407407407407,4.666666666666667,5,10,-1.3560180000000002
24,2015-02-07 15:00:00,l,h,0.7797,0,1.00613,1,1.1383,0,0.7797,1.00613,"{'att': 144, 'def': 21}","{'att': 226, 'def': 17}",6.857142857142857,13.294117647058824,6,6,-0.22643000000000002
25,2015-02-10 19:45:00,l,a,0.799802,1,1.77095,2,0.6499999999999999,0,0.799802,1.77095,"{'att': 247, 'def': 32}","{'att': 233, 'def': 27}",7.71875,8.62962962962963,1,5,-0.971148
26,2015-02-22 14:05:00,d,a,1.99519,2,2.05032,2,1.3422,1,1.99519,2.05032,"{'att': 317, 'def': 24}","{'att': 199, 'def': 18}",13.208333333333334,11.055555555555555,5,13,-0.05513000000000012
27,2015-03-04 19:45:00,l,a,0.217043,0,2.91599,2,0.0496,0,0.217043,2.91599,"{'att': 312, 'def': 18}","{'att': 147, 'def': 26}",17.333333333333332,5.653846153846154,5,22,-2.698947
28,2015-03-14 15:00:00,d,h,0.53913,0,1.0475,0,0.8379,1,0.53913,1.0475,"{'att': 181, 'def': 22}","{'att': 161, 'def': 21}",8.227272727272727,7.666666666666667,8,5,-0.5083700000000001
29,2015-03-21 15:00:00,l,a,2.722,3,2.82935,4,1.2933,0,2.722,2.06818,"{'att': 332, 'def': 29}","{'att': 116, 'def': 20}",11.448275862068966,5.8,7,6,0.6538200000000001
30,2015-04-04 15:00:00,w,h,3.43561,2,1.93553,1,2.2908000000000004,3,2.67444,1.93553,"{'att': 167, 'def': 21}","{'att': 153, 'def': 23}",7.9523809523809526,6.6521739130434785,11,12,0.7389100000000002
31,2015-04-11 15:00:00,w,a,1.6874,3,0.968439,2,1.9507,3,1.6874,0.968439,"{'att': 130, 'def': 21}","{'att': 166, 'def': 23}",6.190476190476191,7.217391304347826,4,2,0.718961
32,2015-04-18 15:00:00,w,h,2.57043,2,0.87346,0,2.5446,3,2.57043,0.87346,"{'att': 338, 'def': 31}","{'att': 136, 'def': 8}",10.903225806451612,17.0,9,4,1.6969699999999999
33,2015-04-25 15:00:00,w,a,1.21926,1,1.98975,0,0.6809,3,1.21926,1.22858,"{'att': 180, 'def': 25}","{'att': 93, 'def': 23}",7.2,4.043478260869565,1,4,-0.009319999999999995
34,2015-04-29 19:45:00,l,h,0.600074,1,1.51717,3,0.4461,0,0.600074,1.51717,"{'att': 290, 'def': 29}","{'att': 152, 'def': 13}",10.0,11.692307692307692,7,14,-0.9170959999999999
35,2015-05-02 12:45:00,w,h,4.02694,3,0.485003,0,2.94,3,3.26577,0.485003,"{'att': 163, 'def': 22}","{'att': 123, 'def': 25}",7.409090909090909,4.92,7,5,2.780767
36,2015-05-09 15:00:00,w,h,1.64129,2,0.348109,0,2.5201,3,1.64129,0.348109,"{'att': 306, 'def': 22}","{'att': 88, 'def': 24}",13.909090909090908,3.6666666666666665,5,8,1.293181
37,2015-05-16 15:00:00,d,a,0.682972,0,0.935248,0,1.1002,1,0.682972,0.935248,"{'att': 117, 'def': 25}","{'att': 93, 'def': 18}",4.68,5.166666666666667,1,7,-0.25227599999999994
38,2015-05-24 15:00:00,w,h,2.17428,5,1.26755,1,2.0134000000000003,3,2.17428,1.26755,"{'att': 223, 'def': 21}","{'att': 182, 'def': 27}",10.619047619047619,6.7407407407407405,3,1,0.90673
